"id","period","stage","possession","run_type","minute","min_speed","max_speed","distance","player_appearance_id"
730570,"half_1","bottom",2396,"hsr",6,"5.52","6.99","5.0704761904761915",41868
730569,"half_1","middle",2397,"hsr",5,"5.51","5.8","6.155614285714287",41868
730601,"half_2","bottom",2396,"sprint",36,"7.02","7.98","16.776964285714286",41868
730568,"half_1","top",2397,"hsr",4,"5.51","5.92","21.16936956521739",41868
730571,"half_1","bottom",2396,"hsr",6,"4.02","6.06","11.756862745098038",41868
730572,"half_1","bottom",2396,"hsr",6,"4.05","6.99","11.574782608695653",41868
730573,"half_1","bottom",2396,"sprint",6,"7.01","7.38","14.492941176470588",41868
730574,"half_1","bottom",2397,"hsr",7,"4.04","7.01","34.95388235294117",41868
730575,"half_1","top",2397,"hsr",8,"5.51","5.75","9.05131707317073",41868
730576,"half_1","middle",2397,"hsr",14,"5.52","6.18","16.377445714285713",41868
730577,"half_1","middle",2397,"hsr",14,"5.51","6.98","10.257419047619049",41868
730578,"half_1","top",2397,"sprint",14,"7.01","7.68","26.90189010989011",41868
730579,"half_1","top",2397,"hsr",14,"5.51","7","6.35076923076923",41868
730580,"half_1","middle",2397,"hsr",17,"4.06","6.12","8.745242105263157",41868
730581,"half_1","middle",2396,"hsr",17,"5.51","5.78","6.593826666666665",41868
730582,"half_1","middle",2396,"hsr",19,"4.07","6.71","14.34316551724138",41868
730583,"half_1","middle",2396,"hsr",27,"4.08","6.12","8.735505263157895",41868
730584,"half_1","middle",2397,"hsr",34,"5.51","5.6","4.68109090909091",41868
730585,"half_1","top",2396,"hsr",36,"5.51","6.71","17.05085217391305",41868
730586,"half_1","top",2396,"hsr",39,"4.03","7.1","16.421415384615383",41868
730587,"half_1","middle",2396,"hsr",42,"5.51","5.8","9.571702325581395",41868
730588,"half_1","middle",2396,"sprint",47,"7.01","7.08","6.208208695652173",41868
730589,"half_1","middle",2396,"hsr",47,"5.54","7.08","26.547552941176473",41868
730590,"half_2","bottom",2396,"hsr",3,"5.54","6.59","14.929573770491801",41868
730591,"half_2","middle",2396,"hsr",10,"5.56","7","7.3779866666666685",41868
730592,"half_2","middle",2396,"sprint",10,"7.02","7.18","6.834432",41868
730593,"half_2","middle",2396,"hsr",10,"5.53","6.99","8.105503030303032",41868
730594,"half_2","bottom",2396,"hsr",12,"5.53","6.79","22.481004444444448",41868
730595,"half_2","bottom",2396,"hsr",29,"2.19","7.68","10.818391304347829",41868
730596,"half_2","bottom",2397,"hsr",29,"4.02","6.85","12.783137254901963",41868
730597,"half_2","bottom",2396,"hsr",30,"5.52","6.1","12.014815384615382",41868
730598,"half_2","middle",2396,"hsr",34,"5.52","5.84","5.491968000000001",41868
730599,"half_2","middle",2396,"hsr",36,"4.05","6.72","13.832892857142856",41868
730600,"half_2","bottom",2396,"hsr",36,"5.51","6.98","9.242210526315787",41868
730602,"half_2","middle",2397,"hsr",37,"5.51","7.11","21.967284705882353",41868
730603,"half_2","top",2397,"hsr",43,"5.51","5.65","4.483047619047619",41868
730604,"half_2","middle",2396,"hsr",43,"5.51","5.6","4.455619047619048",41868
685524,"half_2","middle",2306,"sprint",4,"7.02","7.31","9.801325714285715",39927
685503,"half_1","middle",2307,"hsr",20,"5.58","6.97","5.319109090909089",39927
685504,"half_1","bottom",2307,"hsr",20,"5.54","6.99","6.097536",39927
685513,"half_1","middle",2307,"hsr",32,"6.91","7","7.219525925925926",39927
685525,"half_2","middle",2306,"hsr",4,"5.51","7","9.058378378378377",39927
685523,"half_2","middle",2306,"hsr",4,"4.04","6.98","5.354618181818182",39927
685540,"half_2","bottom",2307,"hsr",52,"5.52","6.98","5.004190476190477",39927
685501,"half_1","bottom",2307,"hsr",15,"5.56","7","8.463529411764705",39927
685502,"half_1","bottom",2307,"sprint",20,"7.02","7.37","9.851840000000001",39927
685495,"half_1","middle",2306,"hsr",4,"4.08","6.5","15.552731249999999",39927
685496,"half_1","middle",2307,"hsr",9,"5.52","6.4","15.064228571428568",39927
685497,"half_1","middle",2307,"hsr",13,"4.05","6.06","6.81616",39927
685498,"half_1","middle",2307,"hsr",15,"4.1","6","10.514347826086958",39927
685499,"half_1","middle",2307,"hsr",15,"4.06","7","28.204321495327104",39927
685500,"half_1","bottom",2307,"sprint",15,"7.01","7.11","9.05270303030303",39927
685505,"half_1","top",2306,"sprint",22,"5.53","7.87","10.613555555555557",39927
685506,"half_1","bottom",2307,"hsr",24,"4.05","6.49","18.17874133333333",39927
685507,"half_1","middle",2306,"hsr",28,"4.05","5.81","5.927229629629631",39927
685508,"half_1","bottom",2307,"hsr",28,"5.51","6.07","12.458140740740742",39927
685509,"half_1","bottom",2307,"hsr",30,"5.51","6.83","34.398733812949644",39927
685510,"half_1","middle",2306,"hsr",31,"5.54","6.16","10.455182222222225",39927
685511,"half_1","top",2307,"hsr",32,"5.54","7","13.999071428571428",39927
685512,"half_1","middle",2307,"sprint",32,"7.01","7.07","7.048846153846153",39927
685514,"half_1","middle",2307,"sprint",32,"7.01","8.4","24.1318",39927
685515,"half_1","bottom",2307,"hsr",37,"4.01","6.56","14.632786666666664",39927
685516,"half_1","bottom",2307,"hsr",47,"4.03","6.78","12.910453846153848",39927
685517,"half_2","middle",2307,"hsr",2,"5.54","6.95","5.498086956521738",39927
685518,"half_2","bottom",2306,"sprint",2,"7.01","7.94","15.829977358490568",39927
685519,"half_2","bottom",2307,"hsr",3,"5.51","5.67","4.490285714285713",39927
685520,"half_2","top",2307,"hsr",4,"4.12","7","4.830940000000001",39927
685521,"half_2","top",2307,"sprint",4,"7.02","7.4","9.59678823529412",39927
685522,"half_2","middle",2307,"hsr",4,"5.55","6.98","7.036689655172413",39927
685526,"half_2","middle",2307,"hsr",15,"5.54","6.68","34.769062857142856",39927
685527,"half_2","top",2306,"hsr",15,"4.02","5.87","5.743846153846153",39927
685528,"half_2","middle",2307,"hsr",21,"5.52","6.01","9.102210000000001",39927
685529,"half_2","middle",2307,"hsr",22,"4.08","7.15","14.956013793103448",39927
685530,"half_2","middle",2307,"hsr",23,"5.53","6.08","9.17592",39927
685531,"half_2","top",2307,"hsr",24,"4.01","6.67","13.289651851851852",39927
685532,"half_2","middle",2307,"hsr",26,"4.09","6.62","36.149797368421055",39927
685533,"half_2","bottom",2307,"hsr",27,"5.52","5.69","5.630000000000001",39927
685534,"half_2","middle",2307,"sprint",37,"5.53","8.87","23.01205633802817",39927
685535,"half_2","bottom",2307,"hsr",37,"5.51","6.99","14.845243076923078",39927
685536,"half_2","bottom",2307,"hsr",38,"5.51","5.79","5.92491851851852",39927
685537,"half_2","middle",2307,"hsr",52,"5.52","5.95","14.360380952380952",39927
685538,"half_2","middle",2307,"hsr",52,"5.51","7","7.63995",39927
685539,"half_2","bottom",2307,"sprint",52,"7.04","7.8","13.249280000000004",39927
685541,"half_2","middle",2307,"sprint",53,"5.58","7.9","17.6158779661017",39927
685542,"half_2","bottom",2307,"hsr",53,"5.56","6.98","5.282836363636363",39927
786874,"half_2","middle",2491,"hsr",1,"5.55","6.44","13.467535714285713",43974
786856,"half_1","bottom",2490,"hsr",1,"4.04","5.81","5.931466666666665",43974
786857,"half_1","middle",2490,"hsr",1,"5.52","6.06","14.549333333333333",43974
786858,"half_1","middle",2490,"hsr",14,"4.08","6","7.224937500000001",43974
786859,"half_1","bottom",2491,"hsr",17,"5.52","6.54","26.4935962962963",43974
786860,"half_1","middle",2490,"hsr",18,"5.51","6.24","20.539567816091957",43974
786861,"half_1","middle",2491,"hsr",22,"4.04","5.96","7.6560000000000015",43974
786862,"half_1","bottom",2491,"hsr",23,"5.53","6.07","10.121027272727272",43974
786863,"half_1","middle",2491,"hsr",25,"5.58","6.99","5.327509090909091",43974
786864,"half_1","bottom",2491,"sprint",25,"7.04","8.27","29.31082978723404",43974
786865,"half_1","middle",2491,"hsr",28,"5.53","7.14","22.109590588235296",43974
786866,"half_1","middle",2491,"sprint",28,"7.01","7.14","6.524333333333333",43974
786867,"half_1","bottom",2491,"hsr",33,"5.51","6.14","25.71171272727273",43974
786868,"half_1","middle",2490,"hsr",35,"4.08","7.21","15.360366101694915",43974
786869,"half_1","middle",2491,"sprint",44,"5.52","7.52","8.515559999999999",43974
786870,"half_1","middle",2490,"hsr",46,"5.51","5.8","5.6984615384615385",43974
786871,"half_1","middle",2491,"hsr",48,"5.53","6.56","33.42044117647059",43974
786872,"half_1","bottom",2491,"sprint",49,"5.51","7.86","10.907805405405405",43974
786873,"half_2","middle",2491,"hsr",1,"4.04","6.93","12.89764705882353",43974
786875,"half_2","bottom",2491,"hsr",3,"5.53","6","8.639694736842106",43974
786876,"half_2","bottom",2491,"hsr",4,"5.51","5.79","7.744228571428572",43974
786877,"half_2","bottom",2491,"sprint",5,"5.61","8.95","22.531455072463768",43974
786878,"half_2","top",2491,"hsr",10,"4.09","7.14","16.31406984126984",43974
786879,"half_2","middle",2490,"hsr",11,"4.04","5.94","7.417793939393939",43974
786880,"half_2","middle",2491,"hsr",12,"4.01","6.27","13.457291228070176",43974
786881,"half_2","middle",2490,"hsr",13,"5.51","5.64","9.852871111111112",43974
786882,"half_2","bottom",2491,"hsr",15,"5.52","6.03","10.774178723404255",43974
786883,"half_2","bottom",2491,"hsr",19,"5.51","5.63","4.468571428571429",43974
786884,"half_2","middle",2491,"sprint",19,"5.57","7.49","9.670941176470587",43974
786885,"half_2","middle",2491,"hsr",21,"4.04","6.69","16.845376470588235",43974
786886,"half_2","bottom",2491,"sprint",22,"5.52","8.86","30.4660085106383",43974
786887,"half_2","top",2491,"hsr",24,"5.51","5.81","12.990889655172413",43974
786894,"half_2","bottom",2491,"hsr",37,"4.15","6.72","10.104585365853659",43974
786888,"half_2","middle",2491,"hsr",25,"5.52","6.87","23.258017391304342",43974
786889,"half_2","bottom",2491,"sprint",28,"5.58","8.22","18.089708474576273",43974
786890,"half_2","bottom",2491,"hsr",30,"4.07","7.1","18.54796111111111",43974
786891,"half_2","middle",2491,"hsr",34,"5.53","6.99","8.821166666666667",43974
786892,"half_2","bottom",2490,"sprint",34,"7.02","8.02","26.953707865168543",43974
786893,"half_2","bottom",2490,"hsr",34,"4.04","6.07","11.769019607843138",43974
786895,"half_2","bottom",2491,"hsr",41,"4.1","7.08","20.468505",43974
786896,"half_2","middle",2491,"hsr",43,"5.51","5.83","9.376504761904762",43974
786897,"half_2","bottom",2491,"hsr",43,"5.52","6.86","19.59906666666667",43974
786898,"half_2","bottom",2490,"hsr",49,"5.51","5.95","11.583137254901958",43974
786899,"half_2","top",2491,"hsr",50,"5.54","6.93","33.04117014925374",43974
738220,"half_1","middle",2410,"hsr",28,"5.57","6.98","6.301153846153847",42166
738219,"half_1","top",2411,"hsr",24,"4.1","6.18","8.0784",42166
738217,"half_1","middle",2410,"hsr",15,"4.08","6.89","11.304284444444447",42166
738218,"half_1","top",2410,"hsr",19,"5.51","5.87","6.899612903225806",42166
738213,"half_1","middle",2410,"hsr",3,"4.06","6.08","8.954748717948718",42166
738214,"half_1","top",2410,"hsr",7,"5.52","6.64","28.171270796460178",42166
738215,"half_1","top",2411,"hsr",11,"4.08","6.31","11.10146382978724",42166
738216,"half_1","top",2410,"hsr",12,"5.52","7.06","23.285564444444443",42166
738248,"half_2","middle",2411,"hsr",21,"5.51","5.75","6.573720000000001",42166
738221,"half_1","middle",2410,"sprint",28,"7.01","8.57","42.73425563909775",42166
738222,"half_1","bottom",2411,"hsr",36,"5.51","6.11","14.891231249999999",42166
738223,"half_1","middle",2410,"hsr",39,"5.54","5.92","6.246642857142855",42166
738224,"half_1","top",2410,"sprint",40,"5.51","8.17","15.253504",42166
738225,"half_1","top",2410,"hsr",43,"5.52","6.91","21.185552380952387",42166
738226,"half_1","middle",2410,"hsr",46,"4.08","5.94","5.561855999999999",42166
738240,"half_2","top",2410,"hsr",12,"4.08","7","11.358257777777778",42166
738227,"half_1","middle",2410,"hsr",47,"5.45","6.96","26.779542857142857",42166
738228,"half_1","top",2410,"sprint",47,"7.01","8.75","36.82293333333333",42166
738229,"half_1","middle",2410,"hsr",47,"5.55","6.99","5.511478260869567",42166
738230,"half_2","middle",2410,"hsr",2,"4.02","6.85","36.491815384615386",42166
738231,"half_2","top",2411,"hsr",3,"5.52","6","8.86588717948718",42166
738232,"half_2","middle",2410,"hsr",5,"4.12","6.97","5.610573913043478",42166
738249,"half_2","bottom",2411,"hsr",21,"5.51","5.67","6.515333333333335",42166
738233,"half_2","middle",2410,"sprint",5,"7.01","8.03","35.33974700854701",42166
738234,"half_2","top",2410,"hsr",5,"5.51","6.96","5.269854545454544",42166
738235,"half_2","middle",2410,"hsr",7,"5.51","5.62","6.920749999999999",42166
738236,"half_2","bottom",2410,"hsr",9,"5.51","5.83","15.805337142857141",42166
738237,"half_2","middle",2410,"hsr",9,"5.55","6.95","5.513008695652173",42166
738238,"half_2","top",2410,"sprint",9,"7.01","8.26","33.10749056603774",42166
738239,"half_2","middle",2411,"hsr",10,"5.51","5.78","17.044342105263155",42166
738241,"half_2","top",2410,"sprint",12,"7.01","7.11","12.168609090909088",42166
738242,"half_2","top",2410,"hsr",12,"5.53","6.99","9.163070270270271",42166
738243,"half_2","bottom",2411,"hsr",12,"5.51","6.01","21.696702127659577",42166
738244,"half_2","bottom",2410,"hsr",14,"5.52","5.83","12.585571428571429",42166
738245,"half_2","top",2410,"hsr",17,"5.51","6.69","29.304146666666664",42166
738246,"half_2","middle",2411,"hsr",19,"5.52","5.7","4.733018181818182",42166
738247,"half_2","top",2410,"hsr",20,"5.54","6.23","13.407775438596492",42166
738250,"half_2","middle",2410,"hsr",28,"5.51","6.98","10.829354545454546",42166
738251,"half_2","top",2410,"sprint",28,"7.01","7.44","13.702458333333334",42166
738252,"half_2","top",2411,"hsr",31,"4.04","5.96","7.194325",42166
738253,"half_2","top",2410,"hsr",34,"5.51","5.7","6.763741935483871",42166
738254,"half_2","bottom",2410,"sprint",37,"5.56","8.64","21.63548235294118",42166
738255,"half_2","middle",2410,"hsr",37,"5.54","7","16.48666285714286",42166
738256,"half_2","top",2410,"hsr",38,"5.53","6.67","31.069006451612903",42166
738257,"half_2","top",2410,"hsr",40,"4.05","6.65","16.217696969696966",42166
713605,"half_1","top",2366,"hsr",43,"5.56","7","5.316054545454545",41259
713608,"half_2","bottom",2366,"hsr",5,"5.55","5.9","6.233914285714286",41259
713592,"half_1","middle",2366,"hsr",6,"4.08","6.37","32.133991044776124",41259
713593,"half_1","middle",2366,"hsr",8,"5.56","5.95","6.039318518518518",41259
713594,"half_1","middle",2366,"hsr",8,"4.08","6.99","5.596800000000001",41259
713595,"half_1","bottom",2366,"sprint",8,"7.03","7.24","7.450637037037037",41259
713596,"half_1","bottom",2367,"hsr",8,"5.52","7","6.848742857142858",41259
713597,"half_1","middle",2366,"hsr",18,"5.53","6.99","11.962775510204082",41259
713598,"half_1","bottom",2366,"sprint",18,"7.04","8.43","18.34962711864407",41259
713599,"half_1","middle",2366,"hsr",26,"5.52","6.98","6.031871999999998",41259
713600,"half_1","bottom",2366,"sprint",26,"7.03","7.88","13.935063829787236",41259
713601,"half_1","bottom",2366,"hsr",27,"5.52","6.13","15.856535294117645",41259
713602,"half_1","middle",2366,"hsr",37,"4.06","6.18","9.760342857142858",41259
713603,"half_1","middle",2366,"hsr",38,"5.51","6.2","24.223085714285716",41259
713604,"half_1","middle",2366,"hsr",40,"5.51","5.92","19.619976744186047",41259
713606,"half_1","middle",2366,"sprint",43,"7.04","8.05","19.07474285714286",41259
713607,"half_2","middle",2366,"hsr",1,"4.06","6.02","7.254",41259
713609,"half_2","bottom",2366,"hsr",6,"4.05","6.41","12.948488888888892",41259
713610,"half_2","bottom",2366,"hsr",8,"5.52","6.58","31.601965625",41259
713611,"half_2","middle",2366,"hsr",10,"4.04","6.99","7.59367741935484",41259
713612,"half_2","middle",2366,"sprint",10,"7.03","8.38","22.057295774647887",41259
713613,"half_2","middle",2366,"sprint",17,"5.56","8.29","16.624333333333333",41259
713620,"half_2","middle",2366,"hsr",39,"4.03","6.25","7.9141764705882345",41259
713614,"half_2","middle",2366,"hsr",17,"4.06","6.99","14.994277966101697",41259
713615,"half_2","middle",2367,"sprint",17,"7.02","8.55","28.367662222222222",41259
713616,"half_2","middle",2366,"hsr",24,"5.52","6.27","28.80434666666667",41259
713617,"half_2","bottom",2366,"hsr",27,"4.09","6.74","29.075494736842103",41259
713618,"half_2","bottom",2366,"sprint",31,"5.56","7.76","9.911258823529412",41259
713619,"half_2","bottom",2366,"hsr",32,"5.51","5.91","6.464331034482758",41259
713621,"half_2","middle",2366,"hsr",39,"4.07","5.97","13.953836065573771",41259
713622,"half_2","top",2366,"sprint",44,"7.01","7.22","10.000277777777777",41259
713623,"half_2","top",2366,"hsr",44,"5.54","6.99","5.859249999999999",41259
713624,"half_2","top",2366,"hsr",44,"5.52","6.99","14.017291228070173",41259
713625,"half_2","top",2366,"hsr",48,"5.51","5.68","4.495238095238095",41259
713626,"half_2","middle",2367,"hsr",48,"5.51","5.86","10.304217391304343",41259
1323652,"half_2","top",3750,"sprint",25,"6.97","8.7","943.1292",65560
1323653,"half_2","top",3751,"hsr",25,"5.45","6.9","129.7276",65560
1323654,"half_2","middle",3750,"sprint",26,"6.99","9.66","1694.008",65560
1323655,"half_2","middle",3751,"sprint",27,"6.91","7.79","788.1795999999999",65560
1323656,"half_2","bottom",3751,"hsr",27,"5.44","6.25","313.9548",65560
1323657,"half_2","middle",3751,"hsr",27,"5.46","6.89","365.71479999999997",65560
1323658,"half_2","top",3751,"hsr",27,"5.51","6.9","175.35479999999998",65560
1323659,"half_2","bottom",3750,"hsr",30,"5.44","5.57","131.6372",65560
1323660,"half_2","bottom",3751,"hsr",30,"5.48","5.9","193.0092",65560
1323661,"half_2","bottom",3751,"sprint",34,"6.93","7.11","224.4432",65560
1323662,"half_2","top",3750,"hsr",31,"5.49","5.93","181.8904",65560
1323663,"half_2","bottom",3751,"hsr",31,"5.49","6.96","368.8652",65560
1323664,"half_2","middle",3750,"hsr",32,"5.43","5.58","220.3644",65560
1323665,"half_2","bottom",3751,"hsr",33,"5.46","5.76","167.6968",65560
1323666,"half_2","bottom",3751,"hsr",34,"5.44","6.93","175.1072",65560
1323667,"half_2","bottom",3751,"hsr",34,"5.4","6.91","321.2504",65560
1323668,"half_2","middle",3751,"hsr",34,"5.38","6.72","381.9092",65560
1323669,"half_2","top",3751,"hsr",34,"5.39","7.07","415.84200000000004",65560
1323670,"half_2","middle",3751,"sprint",37,"6.92","9.84","1094.4771999999998",65560
1323671,"half_2","bottom",3751,"sprint",40,"6.97","7.47","274.60880000000003",65560
1323672,"half_2","bottom",3751,"hsr",40,"5.45","6.93","173.6488",65560
1323673,"half_2","middle",3751,"sprint",41,"6.97","9.34","1449.0492000000002",65560
