position,minute_in,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,last15_received_passes,cumul_received_passes,last15_action_accuracy,cumul_action_accuracy,last15_average_angle,cumul_average_angle,last15_sprint_dist,cumul_sprint_dist,last15_sprint_ratio,last15_fatigue,scored_after
M,0,1,7,114.56,6.452,7.39,0,0,0,0,1,7,114.56,6.452,7.39,0,0,0,0,7.0,7.0,0.625,0.625,-17.107799568421083,-17.107799568421083,11.317409999999995,11.317409999999995,0.09793535825545167,0.9913464866735895,0
D,0,0,4,39.17,6.14,6.94,0,0,0,0,0,4,39.17,6.14,6.94,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751058003485188,0
D,0,1,5,62.68,6.408,7.54,0,0,0,0,1,5,62.68,6.408,7.54,0,0,0,0,5.0,5.0,0.7777777777777778,0.7777777777777778,45.00046959654752,45.00046959654752,9.41149090909091,9.41149090909091,0.1477935130196437,0.9842964824120602,0
M,0,1,10,168.11,6.509,7.51,0,0,0,0,1,10,168.11,6.509,7.51,0,0,0,0,5.0,5.0,0.6666666666666666,0.6666666666666666,-36.26335061075365,-36.26335061075365,11.44572,11.44572,0.06768210040801845,0.994086689137248,0
A,0,0,10,121.24,6.154,6.71,0,0,0,0,0,10,121.24,6.154,6.71,0,0,0,0,3.0,3.0,0.6666666666666666,0.6666666666666666,20.93722444795022,20.93722444795022,0.0,0.0,0.0,0.9918193717277487,0
M,0,0,3,35.55,6.023,6.39,1,0,1,1,0,3,35.55,6.023,6.39,1,0,1,1,9.0,9.0,0.8181818181818182,0.8181818181818182,-4.749388140380621,-4.749388140380621,0.0,0.0,0.0,0.9726402188782489,1
M,0,2,11,165.24,6.748,7.9,0,0,0,0,2,11,165.24,6.748,7.9,0,0,0,0,5.0,5.0,0.6666666666666666,0.6666666666666666,33.92660822334867,33.92660822334867,28.422240823327616,28.422240823327616,0.17097113103541636,0.9939846005774784,0
A,0,2,9,189.27,6.773,9.48,1,1,1,1,2,9,189.27,6.773,9.48,1,1,1,1,8.0,8.0,0.7,0.7,-54.99562824876509,-54.99562824876509,59.59635423197493,59.59635423197493,0.31321992028157314,0.9947443107163505,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,0,2,27.08,5.805,5.99,1,0,1,1,0,2,27.08,5.805,5.99,1,0,1,1,1.0,1.0,1.0,1.0,52.30040956532649,52.30040956532649,0.0,0.0,0.0,0.9643874643874644,0
M,0,1,11,132.13,6.211,7.37,0,0,0,0,1,11,132.13,6.211,7.37,0,0,0,0,2.0,2.0,0.6666666666666666,0.6666666666666666,-40.00333400254749,-40.00333400254749,7.538459259259258,7.538459259259258,0.05662479726026634,0.9924885450311726,0
D,0,0,2,13.98,6.12,6.32,0,0,0,0,0,2,13.98,6.12,6.32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332443257676902,0
A,0,1,9,111.88,6.509,7.83,1,0,1,1,1,9,111.88,6.509,7.83,1,0,1,1,1.0,1.0,0.5,0.5,11.99947597340286,11.99947597340286,14.18068333333333,14.18068333333333,0.1256261811953697,0.9911410347271439,0
M,0,1,10,118.25,6.332,7.24,1,0,0,1,1,10,118.25,6.332,7.24,1,0,0,1,1.0,1.0,0.5,0.5,-65.18323946541827,-65.18323946541827,10.876574358974358,10.876574358974358,0.09120817072515185,0.9916142557651991,0
A,0,4,9,145.5,6.934,7.89,0,0,0,0,4,9,145.5,6.934,7.89,0,0,0,0,3.0,3.0,0.3333333333333333,0.3333333333333333,34.050535501555984,34.050535501555984,45.28391359360492,45.28391359360492,0.309105212243037,0.9931740614334471,0
D,0,1,5,86.18,6.552,7.39,0,0,0,0,1,5,86.18,6.552,7.39,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,9.001237499999998,9.001237499999998,0.10324888162422571,0.9885294792383574,0
D,0,2,7,82.97,6.64,7.31,0,0,0,0,2,7,82.97,6.64,7.31,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,15.541370833333335,15.541370833333335,0.18508242030884048,0.9880909848755508,0
M,0,5,15,238.11,6.801,8.03,0,0,0,0,5,15,238.11,6.801,8.03,0,0,0,0,2.0,2.0,0.5,0.5,79.71070245079952,79.71070245079952,49.847063754970584,49.847063754970584,0.20846917215913421,0.9958178244322696,0
A,0,3,10,127.69,6.689,7.91,0,0,0,0,3,10,127.69,6.689,7.91,0,0,0,0,2.0,2.0,0.5,0.5,9.136155891645458,9.136155891645458,26.47045452570872,26.47045452570872,0.20569161959521892,0.9922293884528712,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,1,7,81.66,6.364,8.13,0,0,0,0,3,15,189.87,6.572,8.13,0,0,0,0,5.0,9.0,0.6666666666666666,0.7142857142857143,23.62170800878413,19.31670790776144,18.858445161290323,38.131961799945785,0.22814475152782873,0.42783046052286894,0
D,0,3,14,198.16,6.627,7.63,0,0,0,0,4,22,351.01,6.607,8.24,0,0,0,0,3.0,5.0,1.0,0.8888888888888888,-35.566025920298685,-25.58192953511536,33.06189232323232,49.60064047138047,0.166006689712956,0.5629385528820204,0
M,0,0,10,171.22,6.435,6.86,0,0,0,0,1,17,285.78,6.443,7.39,0,0,0,0,9.0,16.0,0.75,0.6875,-63.62508162707779,-40.36644059774944,0.0,11.317409999999995,0.0,0.5970430294999651,0
D,0,1,4,57.36,6.756,7.13,0,0,0,0,1,8,96.53,6.482,7.13,0,0,0,0,3.0,5.0,1.0,1.0,37.38927563898857,37.38927563898857,8.220146666666666,8.220146666666666,0.14085241032670778,0.5881267302368501,0
D,0,1,4,45.88,6.756,7.53,0,0,0,0,2,9,108.56,6.566,7.54,0,0,0,0,5.0,10.0,1.0,0.8333333333333334,14.821803144412373,35.94686966090698,16.48679298245614,25.898283891547052,0.3516807376803784,0.41876597298284046,0
M,0,2,8,148.42,6.53,8.34,1,1,1,1,3,18,316.53,6.519,8.34,1,1,1,1,5.0,10.0,0.6,0.6470588235294118,15.507342721641256,-16.849340611105557,25.980594570135747,37.426314570135744,0.17387628543793165,0.4674204012219318,0
A,0,1,9,118.81,6.68,8.26,0,0,0,0,1,19,240.04,6.417,8.26,0,0,0,0,2.0,5.0,0.5,0.5555555555555556,18.139045570218244,19.258317121311034,14.711783333333331,14.711783333333331,0.12279261608658151,0.49290574178559576,0
M,0,0,8,94.42,6.134,6.55,1,1,1,1,0,11,129.97,6.104,6.55,2,1,2,2,7.0,16.0,0.8333333333333334,0.8235294117647058,57.41988048751257,14.379617591278825,0.0,0.0,0.0,0.7209284568985264,0
M,0,3,9,155.97,6.69,7.56,0,0,0,0,5,20,321.21,6.72,7.9,0,0,0,0,2.0,7.0,0.3333333333333333,0.5555555555555556,0.3784610399732234,27.216978786673582,28.40309318181818,56.82533400514579,0.18094599720849958,0.4840631886037057,0
A,0,2,5,99.14,7.066,9.08,0,0,0,0,4,14,288.41,6.887,9.48,1,1,1,1,3.0,11.0,0.4,0.55,-43.28074910304169,-50.309676590475725,38.97764333333333,98.57399756530826,0.3892315092204247,0.3425589993434919,0
G,0,0,1,4.61,5.88,5.88,0,0,0,0,0,1,4.61,5.88,5.88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82174688057041,0
D,0,1,2,23.59,7.123,7.39,0,0,0,0,1,4,50.67,6.596,7.39,1,0,1,1,0.0,0.0,0.3333333333333333,0.5,53.261667214783934,52.781038390055215,10.452064864864862,10.452064864864862,0.42505347152764794,0.45655119024579055,0
M,0,0,7,93.99,6.271,7.16,0,0,0,0,1,18,226.13,6.233,7.37,0,0,0,0,0.0,0.0,0.3333333333333333,0.5,-5.022996661238836,-28.343221555444604,0.0,7.538459259259258,0.0,0.41381587637036055,0
D,0,0,2,32.63,6.345,6.47,0,0,0,0,0,4,46.61,6.232,6.47,0,0,0,0,1.0,1.0,0.6666666666666666,0.5714285714285714,-45.18488050865079,-45.18488050865079,0.0,0.0,0.0,0.685360218441504,0
A,0,0,6,103.7,6.182,6.69,0,0,0,0,1,15,215.58,6.386,7.83,1,0,1,1,2.0,3.0,1.0,0.75,-28.665221082635775,-15.11032206395623,0.0,14.18068333333333,0.0,0.4788069073783359,0
M,0,0,7,88.57,6.159,6.58,0,0,0,0,1,17,206.83,6.264,7.24,1,0,0,1,0.0,0.0,0.0,0.2,0.0,-65.18323946541827,0.0,10.876574358974358,0.0,0.42616561612856657,0
A,0,1,5,75.48,6.845,7.53,0,0,0,0,5,14,220.98,6.906,7.89,0,0,0,0,1.0,4.0,0.5,0.4166666666666667,11.550314165899513,20.550402700162103,28.93821782178217,74.2221314153871,0.3783762790504991,0.3400306333903956,0
D,0,2,6,97.84,6.869,8.15,0,0,0,0,3,11,184.02,6.733,8.15,0,0,0,0,3.0,4.0,0.3333333333333333,0.2,-30.22329756937807,-30.22329756937807,46.67796295566502,55.679200455665026,0.47225782027180313,0.528807696465247,0
D,0,0,6,55.8,6.117,6.91,0,0,0,0,2,13,138.77,6.431,7.31,0,0,0,0,4.0,7.0,0.4,0.2857142857142857,7.7509576681637515,7.7509576681637515,0.0,15.541370833333335,0.0,0.3992273019961365,0
M,0,1,13,206.73,6.524,7.62,0,0,0,0,6,28,444.85,6.687,8.03,0,0,0,0,3.0,5.0,1.0,0.6666666666666666,-2.303903422478421,38.703399514160544,31.813585585585574,81.66064934055616,0.15314872953153408,0.4636761242570371,0
A,0,2,7,141.62,6.923,8.77,0,0,0,0,5,17,269.31,6.785,8.77,0,0,0,0,0.0,0.0,0.2,0.3333333333333333,-36.46353193859146,-6.063740051766847,35.581417543859644,62.05187206956836,0.2494840663571704,0.5239169842033221,0
G,0,1,0,8.25,8.86,8.86,0,0,0,0,1,0,8.25,8.86,8.86,0,0,0,0,0.0,0.0,1.0,1.0,75.31385845447583,75.31385845447583,8.249999999999998,8.249999999999998,0.8918918918918917,0.8918918918918919,0
D,0,0,10,117.15,6.234,7.07,0,0,0,0,3,25,307.02,6.451,8.13,0,0,0,0,0.0,0.0,1.0,0.7333333333333333,-54.179115808705845,12.635269388082598,0.0,38.131961799945785,0.0,0.38033244594506854,0
D,0,1,8,133.39,6.751,7.85,0,0,0,0,5,30,484.41,6.644,8.24,0,0,0,0,0.0,0.0,0.3333333333333333,0.75,-36.82554856273861,-26.83122053818461,40.234145185185184,89.83478565656566,0.29938347485069716,0.2747986238437609,0
M,0,0,9,119.69,6.262,7.08,0,0,0,0,1,26,405.47,6.383,7.39,0,0,0,0,0.0,0.0,0.3333333333333333,0.631578947368421,-78.8917607231767,-43.86874242733373,0.0,11.317409999999995,0.0,0.2944620759219622,0
D,0,1,7,93.09,6.438,8.35,0,0,0,0,2,15,189.62,6.461,8.35,0,0,0,0,0.0,0.0,0.6666666666666666,0.8,-34.785449248151735,1.3019131954184182,20.14011076923077,28.360257435897438,0.21405155456723104,0.4883537928863708,0
D,0,2,7,109.9,6.784,7.58,0,0,0,0,4,16,218.46,6.665,7.58,0,0,0,0,0.0,0.0,0.3333333333333333,0.7333333333333333,-27.289398680585744,30.198117993498546,27.88317508710801,53.78145897865506,0.2514262857268531,0.5007746286339196,0
M,0,1,9,116.46,6.354,8.25,0,0,0,0,4,27,432.99,6.466,8.34,1,1,1,1,1.0,11.0,0.75,0.68,31.915935138105613,1.906534677052585,15.64235294117647,53.06866751131222,0.13317174307148366,0.2683471969400216,0
A,0,1,9,124.21,6.337,8.48,0,0,0,0,2,28,364.25,6.39,8.48,0,0,0,0,0.0,0.0,0.0,0.38461538461538464,0.0,19.258317121311034,45.48632266666667,60.198106,0.3632802704789288,0.3400684462696783,0
M,0,4,12,177.8,6.936,7.66,0,0,0,0,4,23,307.76,6.597,7.66,2,1,2,2,1.0,17.0,0.0,0.6666666666666666,0.0,14.379617591278825,65.80844242519197,65.80844242519197,0.3680561656889931,0.5758517942738697,0
M,0,4,11,191.44,6.748,8.11,0,0,0,0,9,31,512.66,6.73,8.11,0,0,0,0,0.0,0.0,0.3333333333333333,0.5,14.446046485025168,25.088490069732178,57.08743608125087,113.91277008639666,0.2966505720289486,0.3726978935482615,0
A,0,4,9,166.3,7.45,9.59,1,0,1,1,8,23,454.71,7.123,9.59,2,1,2,2,1.0,12.0,0.3333333333333333,0.5217391304347826,-61.21497614845396,-51.301067459382836,88.8975163787848,187.47151394409306,0.5313659078229814,0.36492506199117863,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,4.61,5.88,5.88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,1,5,89.94,6.842,7.88,0,0,0,0,2,9,140.62,6.73,7.88,1,0,1,1,5.0,6.0,0.0,0.5,0.0,52.781038390055215,15.7664,26.218464864864863,0.17337145370574006,0.6350797909899731,0
M,0,1,5,79.74,6.577,7.18,1,1,0,1,2,23,305.87,6.316,7.37,1,1,0,1,4.0,6.0,0.8,0.6363636363636364,-0.8954011248925084,-12.658752737986264,12.250309090909091,19.78876835016835,0.1517254036525773,0.2598494476488415,0
D,0,0,6,74.17,6.24,6.74,0,0,0,0,0,10,120.79,6.237,6.74,0,0,0,0,2.0,3.0,0.3333333333333333,0.5,-44.302032957613406,-45.008310998443314,0.0,0.0,0.0,0.6089990968059775,0
A,0,2,6,120.29,6.8,8.63,0,0,0,0,3,21,335.87,6.524,8.63,1,0,1,1,6.0,9.0,0.0,0.75,0.0,-15.11032206395623,25.904019047619045,40.08470238095238,0.21357093781531078,0.3570813666993202,0
M,0,1,4,65.86,6.76,7.2,0,0,0,0,2,21,272.68,6.372,7.24,1,0,0,1,8.0,9.0,0.6666666666666666,0.5,-13.15969926969399,-20.59163358336889,7.133846153846154,18.01042051282051,0.10669826733242826,0.24064600993861443,0
A,0,2,6,97.9,6.78,7.81,0,0,0,0,7,20,318.89,6.869,7.89,0,0,0,0,2.0,6.0,0.5555555555555556,0.47619047619047616,2.428286797489912,11.489344748826007,22.80556066445182,97.02769207983891,0.23059211996412357,0.306042702178874,0
D,0,1,12,152.96,6.251,7.67,0,0,0,0,4,23,336.98,6.501,8.15,0,0,0,0,9.0,13.0,0.3333333333333333,0.2727272727272727,26.934483744705034,7.881889973343999,12.211361904761905,67.89056236042693,0.07931515916317163,0.45257115805668974,0
D,0,3,7,135.64,6.918,8.83,0,0,0,0,5,20,274.41,6.626,8.83,0,0,0,0,4.0,11.0,0.6666666666666666,0.4,1.769260388361431,4.760109028262591,61.905483986928104,77.44685482026144,0.4530553570471905,0.4925020877963762,0
M,0,2,8,115.09,6.618,8.63,0,0,0,0,8,36,559.93,6.671,8.63,0,0,0,0,4.0,9.0,0.6666666666666666,0.6666666666666666,52.82294944115456,48.11643279882322,29.26571632754343,110.92636566809959,0.2520950669958087,0.20517711657426063,0
A,0,2,7,123.99,7.026,8.55,0,0,0,0,7,24,393.3,6.855,8.77,0,0,0,0,7.0,9.0,0.0,0.23076923076923078,0.0,-6.063740051766847,44.56450730527334,106.6163793748417,0.35654458200874745,0.314455997971088,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,8.25,8.86,8.86,0,0,0,0,0.0,0.0,0.0,1.0,0.0,75.31385845447583,0.0,8.249999999999998,0.0,0.0,0
D,0,1,4,57.87,6.51,8.27,0,0,0,0,4,29,364.9,6.46,8.27,0,0,0,0,1.0,10.0,0.5,0.6842105263157895,60.526847726903185,20.00320451713192,16.295033962264153,54.42699576220994,0.27679690780132754,0.15815796665755671,0
D,0,4,6,146.03,7.224,8.2,0,0,0,0,9,36,630.44,6.773,8.24,0,0,0,0,2.0,7.0,0.75,0.75,-31.217498440649422,-27.927790013800813,64.15001010368309,153.98479576024874,0.43630558459962654,0.2312650449765615,0
M,0,0,3,39.16,5.867,6.03,0,0,0,0,1,29,444.63,6.331,7.39,0,0,0,0,2.0,18.0,1.0,0.65,-85.75463374349799,-47.359233370347425,0.0,11.317409999999995,0.0,0.08787559185871686,0
D,0,0,4,42.12,6.365,7.21,0,0,0,0,2,19,231.74,6.443,8.35,0,0,0,0,2.0,7.0,0.5,0.7142857142857143,-68.2091160159948,-12.600292646864224,0.0,28.360257435897434,0.0,0.18097447795823665,0
D,0,1,5,64.28,6.652,8.24,0,0,0,0,5,21,282.73,6.662,8.24,0,0,0,0,0.0,0.0,0.0,0.5789473684210527,0.0,30.198117993498546,16.559162962962965,70.34062194161802,0.2536636483297023,0.22655341345645508,0
M,0,3,6,102.76,6.77,7.92,0,0,0,0,7,33,535.75,6.534,8.34,1,1,1,1,3.0,14.0,0.5,0.6666666666666666,-49.14260341191728,-1.7398323293024052,32.5125825567503,85.58125006806253,0.3133440878638233,0.19144853283651608,0
A,0,3,8,130.48,6.79,7.82,0,0,0,0,5,36,494.73,6.498,8.48,0,0,0,0,1.0,6.0,1.0,0.4666666666666667,58.938271529154406,30.595446952123428,36.834775041032934,97.03288104103294,0.2801549668469192,0.2632077945655901,0
M,0,0,8,90.21,6.134,6.81,0,0,0,0,4,31,397.97,6.491,7.66,2,1,2,2,1.0,18.0,1.0,0.6956521739130435,-47.89809734679563,6.07592226620223,0.0,65.80844242519197,0.0,0.22610722610722608,0
M,0,2,12,191.17,6.641,7.62,0,0,0,0,11,43,703.83,6.707,8.11,0,0,0,0,1.0,8.0,1.0,0.5384615384615384,44.38136966975623,27.84461572687847,26.87784465116279,140.79061473755945,0.13986493547985007,0.271228523189989,0
A,0,4,11,152.58,6.826,7.94,0,0,0,0,12,34,607.29,7.026,9.59,2,1,2,2,3.0,15.0,0.4,0.5,54.2937501185802,-35.05571090892699,46.94173126556079,234.41324520965384,0.3056500277741945,0.25083430600535933,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,4.61,5.88,5.88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
M,0,2,10,136.56,6.669,8.37,0,0,0,0,4,33,442.43,6.43,8.37,1,1,0,1,0.0,0.0,1.0,0.6666666666666666,23.79891159255432,-8.101544696668691,23.03661604278075,42.825384392949104,0.1674659497148935,0.3079629253771734,0
D,0,1,5,74.44,6.722,7.38,0,0,0,0,1,15,195.23,6.419,7.38,0,0,0,0,0.0,0.0,0.6666666666666666,0.5384615384615384,-39.520946816607,-43.4404926607758,10.16361111111111,10.16361111111111,0.13472443148344523,0.3793507618610814,0
A,0,1,4,95.45,7.066,8.13,0,0,0,0,4,25,431.32,6.618,8.63,1,0,1,1,0.0,0.0,0.0,0.75,0.0,-15.11032206395623,15.164128,55.24883038095238,0.1572226853291861,0.22078552923760178,0
M,0,0,6,67.57,6.27,7.05,0,0,0,0,2,27,340.25,6.351,7.24,1,0,0,1,1.0,10.0,0.6,0.5263157894736842,-29.218035951070323,-23.17955429367932,0.0,18.01042051282051,0.0,0.19800732600732598,0
A,0,1,4,53.6,6.7,7.61,1,1,0,1,8,24,372.49,6.842,7.89,1,1,0,1,1.0,7.0,1.0,0.5,-16.416206238514906,8.95247647724956,11.849756097560975,108.87744817739988,0.21702849995532922,0.1435112051192803,0
A,1,2,6,90.59,6.572,7.78,0,0,0,0,2,6,90.59,6.572,7.78,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,14.727035151515153,14.727035151515153,0.16079304674653513,0.9890817774866252,0
D,0,1,7,85.88,6.416,7.9,0,0,0,0,5,30,422.86,6.481,8.15,0,0,0,0,0.0,0.0,0.0,0.23076923076923078,0.0,7.881889973343999,13.38264888888889,81.27321124931582,0.15403601391446697,0.2026140706837163,0
D,0,3,10,154.41,6.713,8.2,0,0,0,0,8,30,428.81,6.656,8.83,0,0,0,0,1.0,12.0,0.25,0.3333333333333333,-47.79325897257584,-12.75768030535022,35.98990448823208,113.43675930849352,0.23158036476566551,0.3592517624066448,0
A,0,1,7,86.05,6.469,8.11,0,0,0,0,8,31,479.36,6.776,8.77,0,0,0,0,0.0,0.0,0.0,0.23076923076923078,0.0,-6.063740051766847,14.802416326530611,121.41879570137232,0.17004498939150617,0.17913648097260387,0
M,1,1,9,131.31,6.523,8.18,0,0,0,0,1,9,131.31,6.523,8.18,0,0,0,0,0.0,0.0,1.0,1.0,-14.332748564233148,-14.332748564233148,26.2159632183908,26.2159632183908,0.19814045210785883,0.9924419922908322,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,8.25,8.86,8.86,0,0,0,0,0.0,0.0,0.0,1.0,0.0,75.31385845447583,0.0,8.249999999999998,0.0,0.0,0
D,0,2,8,116.29,6.509,7.47,0,0,0,0,6,37,481.19,6.471,8.27,0,0,0,0,2.0,12.0,0.42857142857142855,0.6153846153846154,-27.026784227821206,11.185081627453208,20.935549707602334,75.36254546981228,0.17849390150568958,0.24117049295920698,0
D,0,2,9,138.85,6.719,7.61,0,0,0,0,11,45,769.28,6.763,8.24,0,0,0,0,1.0,8.0,0.3333333333333333,0.6842105263157895,-74.23012687060233,-31.489508233554776,20.110001063829788,174.09479682407854,0.14379693288401707,0.1802591265513839,0
M,0,0,4,77.46,6.438,6.7,0,0,0,0,1,33,522.09,6.344,7.39,0,0,0,0,1.0,19.0,1.0,0.6666666666666666,-63.74712975456237,-48.619840784517805,0.0,11.317409999999995,0.0,0.1480815920778451,0
D,0,0,5,48.63,6.29,6.96,1,0,1,1,2,24,280.38,6.413,8.35,1,0,1,1,0.0,0.0,1.0,0.7777777777777778,-42.21221237737036,-21.06084114129455,0.0,28.360257435897434,0.0,0.17282678228729834,0
D,0,0,2,16.9,6.175,6.59,0,0,0,0,5,23,299.63,6.627,8.24,0,0,0,0,0.0,0.0,0.6666666666666666,0.5909090909090909,-15.696435088344554,23.137417519368835,0.0,70.34062194161802,0.0,0.05621528124272361,0
M,0,5,13,213.8,6.885,8.78,0,0,0,0,12,46,749.55,6.643,8.78,1,1,1,1,1.0,15.0,0.5714285714285714,0.6470588235294118,38.73771723735042,5.403264653048092,69.31420624222343,154.89545631028597,0.3226918353921016,0.2848577709679569,0
M,1,1,8,101.56,6.27,7.84,0,0,0,0,1,8,101.56,6.27,7.84,0,0,0,0,4.0,4.0,0.6,0.6,60.33757402946062,60.33757402946062,11.172442105263157,11.172442105263157,0.1089356679530339,0.9902496099843994,0
A,1,1,8,97.23,6.491,7.5,1,0,1,1,1,8,97.23,6.491,7.5,1,0,1,1,4.0,4.0,0.8,0.8,21.714381809751586,21.714381809751586,9.68685882352941,9.68685882352941,0.09861405704499043,0.989819810648478,0
M,0,0,5,77.15,6.122,6.72,1,1,1,1,4,36,475.12,6.445,7.66,3,2,3,3,5.0,23.0,0.6,0.6785714285714286,-31.53295653029077,-0.1922241998799363,0.0,65.80844242519197,0.0,0.16203898176930187,0
M,0,1,3,48.99,6.553,8.05,1,0,1,1,12,46,752.82,6.697,8.11,1,0,1,1,4.0,12.0,0.75,0.5882352941176471,-35.62899966837821,13.739367861265876,16.605294545454548,157.395909283014,0.3321723253741658,0.06498898941391844,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,4.61,5.88,5.88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,1,3,8,100.31,6.688,8.09,0,0,0,0,3,8,100.31,6.688,8.09,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,-47.398428680052334,-47.398428680052334,37.10337857142857,37.10337857142857,0.36623609289733067,0.9901293060902181,0
M,0,1,4,53.52,6.896,7.18,0,0,0,0,5,37,495.95,6.486,8.37,1,1,0,1,0.0,0.0,1.0,0.6923076923076923,0.0,-8.101544696668691,8.544774193548387,51.37015858649749,0.15672733297043995,0.10769695140356174,0
D,0,0,3,22.21,5.88,6.15,0,0,0,0,1,18,217.44,6.334,7.38,0,0,0,0,0.0,0.0,0.0,0.5,0.0,-43.4404926607758,0.0,10.16361111111111,0.0,0.10167551730452298,0
M,0,0,2,23.3,5.925,6.09,0,0,0,0,2,29,363.55,6.324,7.24,1,0,0,1,0.0,0.0,1.0,0.55,-83.02852695194349,-28.620369989885152,0.0,18.01042051282051,0.0,0.06391441503223153,0
A,0,1,5,70.95,6.93,7.52,0,0,0,0,9,29,443.44,6.856,7.89,1,1,0,1,1.0,8.0,0.0,0.5,0.0,8.95247647724956,18.832935384615386,127.71038356201527,0.2617503180627573,0.1596390963909639,0
A,1,2,9,98.92,6.496,7.74,0,0,0,0,4,15,189.51,6.528,7.78,0,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0,23.34969797979798,38.076733131313134,0.23368392693953144,0.5192378352842371,0
D,0,0,3,27.02,6.143,6.47,0,0,0,0,5,33,449.88,6.455,8.15,0,0,0,0,0.0,0.0,0.6666666666666666,0.3125,23.2372974191203,11.720741834788075,0.0,81.27321124931582,0.0,0.059927253371185235,0
A,1,3,7,135.44,6.804,7.89,0,0,0,0,3,7,135.44,6.804,7.89,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,-32.87765692695797,-32.87765692695797,46.41255292929293,46.41255292929293,0.3401682272742079,0.9926707710348871,0
A,0,0,8,101.87,6.239,7.22,0,0,0,0,8,39,581.23,6.684,8.77,0,0,0,0,1.0,10.0,0.0,0.17647058823529413,0.0,-6.063740051766847,0.0,121.41879570137232,0.0,0.17496521993026812,0
M,1,1,8,125.37,6.588,7.27,0,0,0,0,2,17,256.68,6.554,8.18,0,0,0,0,0.0,0.0,0.0,1.0,0.0,-14.332748564233148,6.593716666666666,32.80967988505746,0.052177863944501586,0.4865336851909345,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,1.0,30.72530020529133,30.72530020529133,0.0,0.0,0.0,0.0,0
D,0,3,4,2226.25,6.874,8.12,1,0,1,1,3,4,2226.25,6.874,8.12,1,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1175.2147999999997,1175.2147999999997,0.5276528454371983,0.9995510158266921,0
D,0,1,3,1576.81,7.0,8.44,1,0,1,1,1,3,1576.81,7.0,8.44,1,0,1,1,0.0,0.0,0.3333333333333333,0.3333333333333333,-17.320020665599397,-17.320020665599397,732.6716,732.6716,0.4643598405384679,0.9993662101266946,0
M,0,3,12,3568.27,6.631,8.14,0,0,0,0,3,12,3568.27,6.631,8.14,0,0,0,0,2.0,2.0,1.0,1.0,-58.104964937863485,-58.104964937863485,881.1932,881.1932,0.2468833122739384,0.9997198306656543,1
A,0,2,9,3761.42,6.625,7.73,0,0,0,0,2,9,3761.42,6.625,7.73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,514.6368,514.6368,0.13678345320299168,0.9997342136178311,0
M,0,2,9,4050.27,6.467,7.84,0,0,0,0,2,9,4050.27,6.467,7.84,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,446.4288,446.4288,0.11019477842750545,0.9997531638227025,0
D,0,3,12,5003.92,6.839,8.16,0,0,0,0,3,12,5003.92,6.839,8.16,0,0,0,0,0.0,0.0,1.0,1.0,22.13192539202089,22.13192539202089,1424.4212,1424.4212,0.28460418947755406,0.9998001966065392,0
D,0,4,10,4514.78,6.815,8.85,0,0,0,0,4,10,4514.78,6.815,8.85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1918.7852000000003,1918.7852000000003,0.4249067049324813,0.9997785543139834,0
